CustomerID,Churn,Tenure,TenureCohort,RiskLevel,DaySinceLastOrder,OrderCount,CashbackAmount,SatisfactionScore,Complain,CityTier,Gender,R_Score,F_Score,M_Score,RFM_Score,RFMSegment
53415,0,1.0,New (0-3m),STANDARD RISK,3.0,4.0,168.77,3,0,1,Female,3,5,3,11,Potential Loyalists
53416,1,1.0,New (0-3m),STANDARD RISK,3.0,2.0,162.43,4,1,1,Male,3,3,3,9,At Risk
53417,0,5.0,Growing (4-6m),STANDARD RISK,4.0,2.0,166.48,5,0,1,Female,3,3,3,9,At Risk
53418,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,135.51,2,0,1,Male,5,3,1,9,At Risk
53419,0,28.0,Loyal (25m+),STANDARD RISK,9.0,2.0,232.39,3,0,1,Female,1,3,5,9,At Risk
53420,0,9.0,Established (7-12m),STANDARD RISK,3.0,11.0,228.88,3,1,1,Female,3,5,5,13,Loyal Customers
53421,0,4.0,Growing (4-6m),STANDARD RISK,8.0,2.0,239.16000000000005,5,1,1,Female,1,3,5,9,At Risk
53422,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,151.0,5,1,1,Female,5,3,2,10,Potential Loyalists
53423,1,1.0,New (0-3m),STANDARD RISK,3.0,2.0,149.22,4,0,1,Female,3,3,2,8,At Risk
53424,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,179.72,2,0,1,Male,3,3,4,10,Potential Loyalists
53425,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,149.51,5,0,1,Male,4,3,2,9,At Risk
53426,0,22.0,Mature (13-24m),STANDARD RISK,3.0,3.0,167.4,3,0,1,Male,3,4,3,10,Potential Loyalists
53427,0,22.0,Mature (13-24m),STANDARD RISK,9.0,2.0,234.99,3,0,1,Male,1,3,5,9,At Risk
53428,0,15.0,Mature (13-24m),STANDARD RISK,2.0,3.0,175.03,3,0,1,Female,4,4,4,12,Potential Loyalists
53429,0,13.0,Mature (13-24m),STANDARD RISK,9.0,2.0,252.42,2,0,1,Female,1,3,5,9,At Risk
53430,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,167.27,2,0,1,Female,3,4,3,10,Potential Loyalists
53431,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,164.17,2,0,1,Male,3,3,3,9,At Risk
53432,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,308.03,3,0,3,Male,5,3,5,13,Loyal Customers
53433,0,24.0,Mature (13-24m),STANDARD RISK,1.0,2.0,148.8,2,0,1,Male,5,3,2,10,Potential Loyalists
53434,0,31.0,Loyal (25m+),STANDARD RISK,4.0,5.0,262.26,2,1,1,Female,3,5,5,13,Loyal Customers
53435,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,172.77,4,0,1,Female,5,3,3,11,Potential Loyalists
53436,0,29.0,Loyal (25m+),STANDARD RISK,8.0,7.0,188.85,4,1,1,Male,1,5,4,10,Potential Loyalists
53437,0,15.0,Mature (13-24m),STANDARD RISK,11.0,6.0,324.73,3,0,1,Female,1,5,5,11,Potential Loyalists
53438,0,12.0,Established (7-12m),STANDARD RISK,1.0,2.0,193.61,2,1,3,Male,5,3,4,12,Potential Loyalists
53439,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,174.69,5,0,3,Male,3,4,4,11,Potential Loyalists
53440,1,16.0,Mature (13-24m),STANDARD RISK,10.0,7.0,323.45,2,0,3,Female,1,5,5,11,Potential Loyalists
53441,0,18.0,Mature (13-24m),STANDARD RISK,12.0,2.0,258.2,2,1,3,Female,1,3,5,9,At Risk
53442,0,24.0,Mature (13-24m),STANDARD RISK,14.0,2.0,188.47,3,0,3,Female,1,3,4,8,At Risk
53443,1,1.0,New (0-3m),STANDARD RISK,15.0,16.0,152.43,5,0,1,Female,1,5,2,8,At Risk
53444,0,13.0,Mature (13-24m),STANDARD RISK,9.0,2.0,233.8,5,1,1,Female,1,3,5,9,At Risk
53445,0,7.0,Established (7-12m),STANDARD RISK,3.0,3.0,148.42,2,0,3,Female,3,4,2,9,At Risk
53446,0,19.0,Mature (13-24m),STANDARD RISK,2.0,2.0,301.5,2,0,3,Female,4,3,5,12,Potential Loyalists
53447,0,6.0,Growing (4-6m),STANDARD RISK,8.0,8.0,165.25,3,0,1,Female,1,5,3,9,At Risk
53448,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,222.25,2,0,3,Male,3,3,5,11,Potential Loyalists
53449,0,31.0,Loyal (25m+),STANDARD RISK,5.0,2.0,244.04,2,1,3,Male,2,3,5,10,Potential Loyalists
53450,0,19.0,Mature (13-24m),LOW RISK,5.0,2.0,146.77,4,0,2,Male,2,3,2,7,At Risk
53451,0,27.0,Loyal (25m+),LOW RISK,13.0,7.0,200.25,4,0,3,Female,1,5,4,10,Potential Loyalists
53452,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,173.34,3,0,1,Male,5,3,4,12,Potential Loyalists
53453,1,1.0,New (0-3m),STANDARD RISK,3.0,2.0,145.42,5,1,1,Male,3,3,2,8,At Risk
53454,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,147.2,3,1,3,Female,5,3,2,10,Potential Loyalists
53455,0,2.0,New (0-3m),STANDARD RISK,1.0,2.0,135.52,4,0,3,Male,5,3,1,9,At Risk
53456,0,12.0,Established (7-12m),STANDARD RISK,3.0,3.0,153.21,3,0,1,Male,3,4,2,9,At Risk
53457,0,24.0,Mature (13-24m),STANDARD RISK,8.0,8.0,317.37,3,1,1,Male,1,5,5,11,Potential Loyalists
53458,0,11.0,Established (7-12m),STANDARD RISK,2.0,2.0,166.07,4,0,1,Female,4,3,3,10,Potential Loyalists
53459,0,14.0,Mature (13-24m),LOW RISK,6.0,8.0,208.96,5,0,3,Male,2,5,5,12,Potential Loyalists
53460,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,145.07,3,0,1,Female,3,3,2,8,At Risk
53461,0,20.0,Mature (13-24m),STANDARD RISK,3.0,3.0,321.27,2,0,1,Male,3,4,5,12,Potential Loyalists
53462,0,28.0,Loyal (25m+),STANDARD RISK,1.0,2.0,231.86,3,0,3,Female,5,3,5,13,Loyal Customers
53463,0,30.0,Loyal (25m+),STANDARD RISK,4.0,2.0,154.42,3,0,1,Female,3,3,3,9,At Risk
53464,0,10.0,Established (7-12m),STANDARD RISK,3.0,8.0,213.58,2,0,1,Female,3,5,5,13,Loyal Customers
53465,0,29.0,Loyal (25m+),LOW RISK,3.0,7.0,292.56,5,0,1,Male,3,5,5,13,Loyal Customers
53466,0,17.0,Mature (13-24m),STANDARD RISK,1.0,2.0,259.0,2,0,3,Male,5,3,5,13,Loyal Customers
53467,1,1.0,New (0-3m),CRITICAL RISK,3.0,2.0,148.23,2,1,3,Female,3,3,2,8,At Risk
53468,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,139.16,5,0,1,Female,5,3,1,9,At Risk
53469,0,20.0,Mature (13-24m),STANDARD RISK,8.0,2.0,171.15,5,1,1,Female,1,3,3,7,At Risk
53470,1,15.0,Mature (13-24m),STANDARD RISK,8.0,3.0,149.61,3,1,1,Male,1,4,2,7,At Risk
53471,1,1.0,New (0-3m),STANDARD RISK,3.0,2.0,212.22,5,0,1,Male,3,3,5,11,Potential Loyalists
53472,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,164.55,5,0,1,Male,3,3,3,9,At Risk
53473,0,4.0,Growing (4-6m),STANDARD RISK,3.0,2.0,224.57,5,0,1,Male,3,3,5,11,Potential Loyalists
53474,0,15.0,Mature (13-24m),STANDARD RISK,9.0,2.0,158.76,3,0,1,Female,1,3,3,7,At Risk
53475,0,12.0,Established (7-12m),STANDARD RISK,3.0,2.0,213.23,3,0,1,Female,3,3,5,11,Potential Loyalists
53476,0,14.0,Mature (13-24m),STANDARD RISK,3.0,12.0,228.22,2,0,1,Male,3,5,5,13,Loyal Customers
53477,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,171.21,3,0,1,Male,3,3,3,9,At Risk
53478,0,29.0,Loyal (25m+),LOW RISK,3.0,2.0,234.76,4,0,1,Male,3,3,5,11,Potential Loyalists
53479,0,2.0,New (0-3m),STANDARD RISK,8.0,2.0,161.6,3,0,1,Female,1,3,3,7,At Risk
53480,1,8.0,Established (7-12m),STANDARD RISK,3.0,4.0,229.82,5,0,2,Male,3,5,5,13,Loyal Customers
53481,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,196.19,2,0,1,Male,3,3,4,10,Potential Loyalists
53482,1,1.0,New (0-3m),STANDARD RISK,3.0,5.0,220.82,5,1,3,Male,3,5,5,13,Loyal Customers
53483,1,1.0,New (0-3m),STANDARD RISK,9.0,4.0,170.08,3,0,1,Female,1,5,3,9,At Risk
53484,0,2.0,New (0-3m),STANDARD RISK,3.0,3.0,147.07,3,0,1,Male,3,4,2,9,At Risk
53485,0,8.0,Established (7-12m),STANDARD RISK,5.0,2.0,202.56,2,0,1,Male,2,3,4,9,At Risk
53486,0,11.0,Established (7-12m),STANDARD RISK,1.0,2.0,191.94,2,1,3,Female,5,3,4,12,Potential Loyalists
53487,1,1.0,New (0-3m),CRITICAL RISK,7.0,6.0,161.91,2,1,1,Male,2,5,3,10,Potential Loyalists
53488,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,148.77,3,0,1,Male,5,3,2,10,Potential Loyalists
53489,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,148.13,4,1,1,Male,3,4,2,9,At Risk
53490,0,16.0,Mature (13-24m),LOW RISK,8.0,14.0,301.65,5,0,1,Male,1,5,5,11,Potential Loyalists
53491,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.96,4,0,1,Male,5,3,2,10,Potential Loyalists
53492,1,14.0,Mature (13-24m),STANDARD RISK,1.0,2.0,172.28,3,1,3,Male,5,3,3,11,Potential Loyalists
53493,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,168.02,4,0,3,Female,3,3,3,9,At Risk
53494,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,154.79,2,0,1,Male,5,3,3,11,Potential Loyalists
53495,0,22.0,Mature (13-24m),STANDARD RISK,2.0,3.0,293.85,2,0,1,Male,4,4,5,13,Loyal Customers
53496,0,19.0,Mature (13-24m),STANDARD RISK,13.0,5.0,180.93,3,0,3,Female,1,5,4,10,Potential Loyalists
53497,0,26.0,Loyal (25m+),LOW RISK,3.0,5.0,229.45,4,0,1,Male,3,5,5,13,Loyal Customers
53498,0,12.0,Established (7-12m),STANDARD RISK,3.0,3.0,212.4,3,1,3,Male,3,4,5,12,Potential Loyalists
53499,0,3.0,New (0-3m),STANDARD RISK,8.0,2.0,150.14,2,0,1,Female,1,3,2,6,Lost Customers
53500,0,2.0,New (0-3m),STANDARD RISK,8.0,2.0,201.55,4,0,1,Female,1,3,4,8,At Risk
53501,0,20.0,Mature (13-24m),STANDARD RISK,10.0,5.0,299.65,3,0,3,Male,1,5,5,11,Potential Loyalists
53502,0,12.0,Established (7-12m),STANDARD RISK,1.0,2.0,198.51,4,0,3,Male,5,3,4,12,Potential Loyalists
53503,0,17.0,Mature (13-24m),LOW RISK,2.0,2.0,233.2,5,0,1,Female,4,3,5,12,Potential Loyalists
53504,1,3.0,New (0-3m),STANDARD RISK,6.0,2.0,246.69,2,0,1,Male,2,3,5,10,Potential Loyalists
53505,0,14.0,Mature (13-24m),STANDARD RISK,10.0,5.0,321.26,3,0,1,Male,1,5,5,11,Potential Loyalists
53506,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,145.7,4,1,1,Female,3,4,2,9,At Risk
53507,0,13.0,Mature (13-24m),LOW RISK,4.0,2.0,192.82,4,0,1,Male,3,3,4,10,Potential Loyalists
53508,0,10.0,Established (7-12m),STANDARD RISK,10.0,2.0,202.79,2,0,1,Male,1,3,4,8,At Risk
53509,0,5.0,Growing (4-6m),MEDIUM RISK,3.0,3.0,152.91,2,0,3,Male,3,4,2,9,At Risk
53510,0,2.0,New (0-3m),STANDARD RISK,5.0,2.0,157.01,4,0,1,Male,2,3,3,8,At Risk
53511,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,174.68,2,0,3,Male,3,3,4,10,Potential Loyalists
53512,0,23.0,Mature (13-24m),LOW RISK,4.0,2.0,256.2,4,0,3,Male,3,3,5,11,Potential Loyalists
53513,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,165.33,3,0,1,Male,3,3,3,9,At Risk
53514,0,3.0,New (0-3m),STANDARD RISK,2.0,2.0,157.91,4,0,1,Female,4,3,3,10,Potential Loyalists
53515,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,167.72,2,0,1,Male,5,3,3,11,Potential Loyalists
53516,0,3.0,New (0-3m),CRITICAL RISK,3.0,2.0,175.56,2,1,1,Male,3,3,4,10,Potential Loyalists
53517,0,12.0,Established (7-12m),STANDARD RISK,1.0,6.0,153.44,3,0,2,Male,5,5,2,12,Potential Loyalists
53518,0,5.0,Growing (4-6m),STANDARD RISK,3.0,2.0,152.03,3,1,1,Male,3,3,2,8,At Risk
53519,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,144.04,3,0,1,Male,5,3,2,10,Potential Loyalists
53520,1,1.0,New (0-3m),STANDARD RISK,4.0,2.0,207.24,5,1,3,Female,3,3,4,10,Potential Loyalists
53521,0,15.0,Mature (13-24m),STANDARD RISK,1.0,2.0,172.66,2,1,1,Male,5,3,3,11,Potential Loyalists
53522,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.1,3,0,1,Male,3,4,2,9,At Risk
53523,0,11.0,Established (7-12m),STANDARD RISK,4.0,2.0,182.31,2,0,1,Female,3,3,4,10,Potential Loyalists
53524,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,150.39,3,0,1,Male,3,4,2,9,At Risk
53525,0,8.0,Established (7-12m),STANDARD RISK,4.0,2.0,182.14,3,0,3,Female,3,3,4,10,Potential Loyalists
53526,0,9.0,Established (7-12m),STANDARD RISK,5.0,2.0,168.23,3,0,2,Male,2,3,3,8,At Risk
53527,1,1.0,New (0-3m),STANDARD RISK,11.0,4.0,198.36,5,0,3,Female,1,5,4,10,Potential Loyalists
53528,0,14.0,Mature (13-24m),STANDARD RISK,14.0,2.0,259.99,3,0,1,Female,1,3,5,9,At Risk
53529,1,6.0,Growing (4-6m),STANDARD RISK,15.0,14.0,262.58,5,1,3,Male,1,5,5,11,Potential Loyalists
53530,0,16.0,Mature (13-24m),LOW RISK,6.0,2.0,176.55,5,0,3,Male,2,3,4,9,At Risk
53531,0,9.0,Established (7-12m),STANDARD RISK,8.0,2.0,147.58,3,0,1,Male,1,3,2,6,Lost Customers
53532,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,160.97,4,0,1,Male,3,3,3,9,At Risk
53533,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,150.15,2,1,1,Female,5,3,2,10,Potential Loyalists
53534,0,1.0,New (0-3m),STANDARD RISK,8.0,2.0,169.2,2,0,1,Male,1,3,3,7,At Risk
53535,0,4.0,Growing (4-6m),STANDARD RISK,5.0,2.0,190.78,3,0,3,Male,2,3,4,9,At Risk
53536,0,14.0,Mature (13-24m),STANDARD RISK,1.0,2.0,169.22,2,1,1,Female,5,3,3,11,Potential Loyalists
53537,0,9.0,Established (7-12m),STANDARD RISK,3.0,7.0,227.74,4,0,1,Male,3,5,5,13,Loyal Customers
53538,0,8.0,Established (7-12m),STANDARD RISK,10.0,5.0,178.43,5,0,1,Male,1,5,4,10,Potential Loyalists
53539,0,9.0,Established (7-12m),STANDARD RISK,3.0,3.0,148.76,2,0,1,Male,3,4,2,9,At Risk
53540,1,7.0,Established (7-12m),STANDARD RISK,4.0,2.0,178.46,3,0,3,Female,3,3,4,10,Potential Loyalists
53541,0,6.0,Growing (4-6m),STANDARD RISK,1.0,2.0,153.27,5,0,3,Female,5,3,2,10,Potential Loyalists
53542,0,30.0,Loyal (25m+),LOW RISK,3.0,5.0,324.43,5,0,1,Female,3,5,5,13,Loyal Customers
53543,0,3.0,New (0-3m),STANDARD RISK,9.0,2.0,156.31,2,0,1,Female,1,3,3,7,At Risk
53544,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.52,5,0,1,Male,5,3,2,10,Potential Loyalists
53545,0,19.0,Mature (13-24m),STANDARD RISK,3.0,2.0,169.77,3,1,1,Female,3,3,3,9,At Risk
53546,0,11.0,Established (7-12m),STANDARD RISK,12.0,4.0,189.74,2,0,1,Female,1,5,4,10,Potential Loyalists
53547,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,155.33,3,0,1,Male,3,3,3,9,At Risk
53548,1,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,154.36,3,1,1,Male,3,3,3,9,At Risk
53549,0,27.0,Loyal (25m+),STANDARD RISK,8.0,5.0,311.06,3,0,1,Female,1,5,5,11,Potential Loyalists
53550,0,3.0,New (0-3m),CRITICAL RISK,4.0,2.0,146.68,2,1,1,Female,3,3,2,8,At Risk
53551,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,153.53,2,1,1,Male,5,3,2,10,Potential Loyalists
53552,0,20.0,Mature (13-24m),LOW RISK,10.0,16.0,295.48,5,0,3,Female,1,5,5,11,Potential Loyalists
53553,0,18.0,Mature (13-24m),STANDARD RISK,1.0,2.0,147.9,3,0,1,Male,5,3,2,10,Potential Loyalists
53554,0,7.0,Established (7-12m),STANDARD RISK,5.0,2.0,161.0,3,0,2,Male,2,3,3,8,At Risk
53555,1,5.0,Growing (4-6m),STANDARD RISK,1.0,2.0,146.07,5,0,1,Male,5,3,2,10,Potential Loyalists
53556,0,4.0,Growing (4-6m),STANDARD RISK,4.0,2.0,166.15,5,0,3,Male,3,3,3,9,At Risk
53557,0,14.0,Mature (13-24m),LOW RISK,1.0,2.0,168.27,4,0,3,Male,5,3,3,11,Potential Loyalists
53558,0,24.0,Mature (13-24m),LOW RISK,3.0,3.0,303.56,5,0,1,Female,3,4,5,12,Potential Loyalists
53559,0,2.0,New (0-3m),STANDARD RISK,4.0,4.0,156.96,5,0,1,Male,3,5,3,11,Potential Loyalists
53560,0,20.0,Mature (13-24m),LOW RISK,4.0,2.0,315.81,4,0,1,Male,3,3,5,11,Potential Loyalists
53561,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,214.66,5,1,3,Male,3,3,5,11,Potential Loyalists
53562,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,147.1,4,0,1,Female,5,3,2,10,Potential Loyalists
53563,0,7.0,Established (7-12m),STANDARD RISK,2.0,2.0,170.39,3,0,3,Female,4,3,3,10,Potential Loyalists
53564,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,152.41,3,0,1,Male,1,3,2,6,Lost Customers
53565,0,4.0,Growing (4-6m),STANDARD RISK,10.0,9.0,159.91,3,0,1,Male,1,5,3,9,At Risk
53566,0,18.0,Mature (13-24m),STANDARD RISK,18.0,2.0,170.41,2,0,1,Male,1,3,3,7,At Risk
53567,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.78,2,0,3,Male,3,4,2,9,At Risk
53568,0,20.0,Mature (13-24m),STANDARD RISK,5.0,2.0,198.79,2,0,1,Male,2,3,4,9,At Risk
53569,0,16.0,Mature (13-24m),LOW RISK,4.0,2.0,187.72,5,0,2,Male,3,3,4,10,Potential Loyalists
53570,0,31.0,Loyal (25m+),STANDARD RISK,10.0,2.0,177.2,2,1,3,Male,1,3,4,8,At Risk
53571,0,6.0,Growing (4-6m),STANDARD RISK,3.0,3.0,152.43,4,0,1,Female,3,4,2,9,At Risk
53572,0,6.0,Growing (4-6m),STANDARD RISK,8.0,2.0,174.98,3,1,1,Female,1,3,4,8,At Risk
53573,0,10.0,Established (7-12m),STANDARD RISK,3.0,8.0,227.52,5,1,1,Female,3,5,5,13,Loyal Customers
53574,0,7.0,Established (7-12m),STANDARD RISK,11.0,5.0,152.81,2,0,1,Male,1,5,2,8,At Risk
53575,0,14.0,Mature (13-24m),LOW RISK,4.0,2.0,193.52,4,0,3,Female,3,3,4,10,Potential Loyalists
53576,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,174.5,2,0,3,Male,4,3,4,11,Potential Loyalists
53577,0,4.0,Growing (4-6m),STANDARD RISK,8.0,6.0,160.79,4,1,1,Male,1,5,3,9,At Risk
53578,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,256.91,5,1,1,Female,5,3,5,13,Loyal Customers
53579,0,9.0,Established (7-12m),STANDARD RISK,3.0,5.0,228.77,2,1,3,Female,3,5,5,13,Loyal Customers
53580,0,1.0,New (0-3m),STANDARD RISK,9.0,7.0,147.35,5,1,1,Male,1,5,2,8,At Risk
53581,0,28.0,Loyal (25m+),STANDARD RISK,3.0,2.0,230.02,3,0,1,Female,3,3,5,11,Potential Loyalists
53582,0,18.0,Mature (13-24m),STANDARD RISK,8.0,8.0,145.11,2,0,1,Female,1,5,2,8,At Risk
53583,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,143.59,4,1,1,Female,5,3,2,10,Potential Loyalists
53584,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,162.6,2,0,1,Female,3,3,3,9,At Risk
53585,0,28.0,Loyal (25m+),STANDARD RISK,10.0,2.0,302.79,2,0,1,Male,1,3,5,9,At Risk
53586,0,5.0,Growing (4-6m),STANDARD RISK,2.0,2.0,193.33,5,1,1,Male,4,3,4,11,Potential Loyalists
53587,0,5.0,Growing (4-6m),STANDARD RISK,9.0,2.0,193.12,5,0,1,Female,1,3,4,8,At Risk
53588,0,31.0,Loyal (25m+),STANDARD RISK,6.0,2.0,176.71,2,0,3,Female,2,3,4,9,At Risk
53589,0,17.0,Mature (13-24m),STANDARD RISK,8.0,2.0,322.4,2,0,1,Male,1,3,5,9,At Risk
53590,0,23.0,Mature (13-24m),STANDARD RISK,1.0,2.0,312.11,3,0,1,Male,5,3,5,13,Loyal Customers
53591,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,161.92,4,0,1,Male,1,3,3,7,At Risk
53592,0,22.0,Mature (13-24m),LOW RISK,1.0,2.0,150.59,4,0,1,Male,5,3,2,10,Potential Loyalists
53593,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,150.17,3,0,1,Male,3,3,2,8,At Risk
53594,0,3.0,New (0-3m),CRITICAL RISK,1.0,2.0,191.23,2,1,1,Male,5,3,4,12,Potential Loyalists
53595,0,22.0,Mature (13-24m),STANDARD RISK,1.0,2.0,307.65,2,0,1,Male,5,3,5,13,Loyal Customers
53596,0,3.0,New (0-3m),STANDARD RISK,8.0,2.0,286.24,2,0,1,Female,1,3,5,9,At Risk
53597,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,150.85,3,0,1,Female,5,3,2,10,Potential Loyalists
53598,0,18.0,Mature (13-24m),LOW RISK,11.0,4.0,307.13,4,0,3,Male,1,5,5,11,Potential Loyalists
53599,0,7.0,Established (7-12m),STANDARD RISK,9.0,2.0,208.8,3,1,3,Male,1,3,4,8,At Risk
53600,0,1.0,New (0-3m),CRITICAL RISK,2.0,2.0,154.94,2,1,1,Female,4,3,3,10,Potential Loyalists
53601,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,137.23,3,0,1,Male,4,3,1,8,At Risk
53602,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,136.18,2,1,3,Male,5,3,1,9,At Risk
53603,0,1.0,New (0-3m),CRITICAL RISK,3.0,3.0,153.75,2,1,1,Male,3,4,3,10,Potential Loyalists
53604,1,9.0,Established (7-12m),STANDARD RISK,12.0,2.0,313.24,4,1,3,Female,1,3,5,9,At Risk
53605,0,29.0,Loyal (25m+),STANDARD RISK,1.0,16.0,260.77,4,1,1,Male,5,5,5,15,Loyal Customers
53606,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.25,3,0,1,Female,3,4,2,9,At Risk
53607,0,20.0,Mature (13-24m),LOW RISK,9.0,2.0,312.89,4,0,3,Female,1,3,5,9,At Risk
53608,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,170.38,5,1,3,Female,3,3,3,9,At Risk
53609,0,25.0,Loyal (25m+),STANDARD RISK,11.0,12.0,323.47,4,1,3,Male,1,5,5,11,Potential Loyalists
53610,0,31.0,Loyal (25m+),STANDARD RISK,3.0,6.0,230.12,2,0,1,Male,3,5,5,13,Loyal Customers
53611,0,8.0,Established (7-12m),STANDARD RISK,11.0,6.0,169.44,4,0,1,Female,1,5,3,9,At Risk
53612,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,146.54,3,1,1,Male,3,3,2,8,At Risk
53613,0,18.0,Mature (13-24m),LOW RISK,14.0,15.0,316.9,5,0,1,Male,1,5,5,11,Potential Loyalists
53614,0,8.0,Established (7-12m),STANDARD RISK,9.0,2.0,169.9,4,0,2,Male,1,3,3,7,At Risk
53615,0,9.0,Established (7-12m),STANDARD RISK,3.0,3.0,160.06,3,1,1,Male,3,4,3,10,Potential Loyalists
53616,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,148.72,4,1,1,Female,5,3,2,10,Potential Loyalists
53617,0,17.0,Mature (13-24m),STANDARD RISK,3.0,16.0,227.31,2,0,3,Female,3,5,5,13,Loyal Customers
53618,0,10.0,Established (7-12m),STANDARD RISK,13.0,6.0,179.1,4,1,1,Female,1,5,4,10,Potential Loyalists
53619,1,8.0,Established (7-12m),STANDARD RISK,6.0,2.0,204.78,2,0,1,Female,2,3,4,9,At Risk
53620,0,2.0,New (0-3m),CRITICAL RISK,3.0,3.0,163.67,2,1,1,Male,3,4,3,10,Potential Loyalists
53621,0,25.0,Loyal (25m+),STANDARD RISK,8.0,8.0,153.38,3,0,1,Female,1,5,2,8,At Risk
53622,0,4.0,Growing (4-6m),STANDARD RISK,8.0,2.0,171.95,3,1,1,Female,1,3,3,7,At Risk
53623,1,1.0,New (0-3m),STANDARD RISK,8.0,8.0,158.39,3,1,1,Female,1,5,3,9,At Risk
53624,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,145.8,5,0,1,Male,3,3,2,8,At Risk
53625,0,1.0,New (0-3m),STANDARD RISK,2.0,3.0,145.96,4,0,1,Female,4,4,2,10,Potential Loyalists
53626,0,6.0,Growing (4-6m),MEDIUM RISK,9.0,2.0,187.09,2,0,3,Male,1,3,4,8,At Risk
53627,0,19.0,Mature (13-24m),LOW RISK,1.0,2.0,305.61,4,0,1,Female,5,3,5,13,Loyal Customers
53628,0,13.0,Mature (13-24m),STANDARD RISK,3.0,16.0,296.23,4,1,1,Female,3,5,5,13,Loyal Customers
53629,0,31.0,Loyal (25m+),STANDARD RISK,3.0,3.0,148.72,3,0,1,Male,3,4,2,9,At Risk
53630,1,1.0,New (0-3m),STANDARD RISK,2.0,2.0,173.83,3,0,1,Male,4,3,4,11,Potential Loyalists
53631,1,3.0,New (0-3m),STANDARD RISK,4.0,2.0,164.04,5,0,1,Male,3,3,3,9,At Risk
53632,0,4.0,Growing (4-6m),MEDIUM RISK,8.0,7.0,171.27,2,0,1,Female,1,5,3,9,At Risk
53633,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,195.94,3,0,1,Female,1,3,4,8,At Risk
53634,0,20.0,Mature (13-24m),LOW RISK,8.0,6.0,159.23,5,0,2,Female,1,5,3,9,At Risk
53635,0,2.0,New (0-3m),STANDARD RISK,6.0,8.0,191.74,2,0,1,Female,2,5,4,11,Potential Loyalists
53636,0,24.0,Mature (13-24m),STANDARD RISK,3.0,2.0,293.8,5,1,1,Female,3,3,5,11,Potential Loyalists
53637,1,4.0,Growing (4-6m),STANDARD RISK,3.0,2.0,215.94,4,1,3,Male,3,3,5,11,Potential Loyalists
