CustomerID,Churn,Tenure,TenureCohort,RiskLevel,DaySinceLastOrder,OrderCount,CashbackAmount,SatisfactionScore,Complain,CityTier,Gender
53427,0,22.0,Mature (13-24m),STANDARD RISK,9.0,2.0,234.99,3,0,1,Male
53428,0,15.0,Mature (13-24m),STANDARD RISK,2.0,3.0,175.03,3,0,1,Female
53429,0,13.0,Mature (13-24m),STANDARD RISK,9.0,2.0,252.42,2,0,1,Female
53430,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,167.27,2,0,1,Female
53431,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,164.17,2,0,1,Male
53432,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,308.03,3,0,3,Male
53433,0,24.0,Mature (13-24m),STANDARD RISK,1.0,2.0,148.8,2,0,1,Male
53434,0,31.0,Loyal (25m+),STANDARD RISK,4.0,5.0,262.26,2,1,1,Female
53435,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,172.77,4,0,1,Female
53436,0,29.0,Loyal (25m+),STANDARD RISK,8.0,7.0,188.85,4,1,1,Male
53437,0,15.0,Mature (13-24m),STANDARD RISK,11.0,6.0,324.73,3,0,1,Female
53438,0,12.0,Established (7-12m),STANDARD RISK,1.0,2.0,193.61,2,1,3,Male
53439,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,174.69,5,0,3,Male
53440,1,16.0,Mature (13-24m),STANDARD RISK,10.0,7.0,323.45,2,0,3,Female
53441,0,18.0,Mature (13-24m),STANDARD RISK,12.0,2.0,258.2,2,1,3,Female
53442,0,24.0,Mature (13-24m),STANDARD RISK,14.0,2.0,188.47,3,0,3,Female
53443,1,1.0,New (0-3m),STANDARD RISK,15.0,16.0,152.43,5,0,1,Female
53444,0,13.0,Mature (13-24m),STANDARD RISK,9.0,2.0,233.8,5,1,1,Female
53445,0,7.0,Established (7-12m),STANDARD RISK,3.0,3.0,148.42,2,0,3,Female
53446,0,19.0,Mature (13-24m),STANDARD RISK,2.0,2.0,301.5,2,0,3,Female
53447,0,6.0,Growing (4-6m),STANDARD RISK,8.0,8.0,165.25,3,0,1,Female
53448,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,222.25,2,0,3,Male
53449,0,31.0,Loyal (25m+),STANDARD RISK,5.0,2.0,244.04,2,1,3,Male
53450,0,19.0,Mature (13-24m),LOW RISK,5.0,2.0,146.77,4,0,2,Male
53451,0,27.0,Loyal (25m+),LOW RISK,13.0,7.0,200.25,4,0,3,Female
53452,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,173.34,3,0,1,Male
53453,1,1.0,New (0-3m),STANDARD RISK,3.0,2.0,145.42,5,1,1,Male
53454,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,147.2,3,1,3,Female
53455,0,2.0,New (0-3m),STANDARD RISK,1.0,2.0,135.52,4,0,3,Male
53456,0,12.0,Established (7-12m),STANDARD RISK,3.0,3.0,153.21,3,0,1,Male
53457,0,24.0,Mature (13-24m),STANDARD RISK,8.0,8.0,317.37,3,1,1,Male
53458,0,11.0,Established (7-12m),STANDARD RISK,2.0,2.0,166.07,4,0,1,Female
53459,0,14.0,Mature (13-24m),LOW RISK,6.0,8.0,208.96,5,0,3,Male
53460,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,145.07,3,0,1,Female
53461,0,20.0,Mature (13-24m),STANDARD RISK,3.0,3.0,321.27,2,0,1,Male
53462,0,28.0,Loyal (25m+),STANDARD RISK,1.0,2.0,231.86,3,0,3,Female
53463,0,30.0,Loyal (25m+),STANDARD RISK,4.0,2.0,154.42,3,0,1,Female
53464,0,10.0,Established (7-12m),STANDARD RISK,3.0,8.0,213.58,2,0,1,Female
53465,0,29.0,Loyal (25m+),LOW RISK,3.0,7.0,292.56,5,0,1,Male
53466,0,17.0,Mature (13-24m),STANDARD RISK,1.0,2.0,259.0,2,0,3,Male
53467,1,1.0,New (0-3m),CRITICAL RISK,3.0,2.0,148.23,2,1,3,Female
53468,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,139.16,5,0,1,Female
53469,0,20.0,Mature (13-24m),STANDARD RISK,8.0,2.0,171.15,5,1,1,Female
53470,1,15.0,Mature (13-24m),STANDARD RISK,8.0,3.0,149.61,3,1,1,Male
53471,1,1.0,New (0-3m),STANDARD RISK,3.0,2.0,212.22,5,0,1,Male
53472,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,164.55,5,0,1,Male
53473,0,4.0,Growing (4-6m),STANDARD RISK,3.0,2.0,224.57,5,0,1,Male
53474,0,15.0,Mature (13-24m),STANDARD RISK,9.0,2.0,158.76,3,0,1,Female
53475,0,12.0,Established (7-12m),STANDARD RISK,3.0,2.0,213.23,3,0,1,Female
53476,0,14.0,Mature (13-24m),STANDARD RISK,3.0,12.0,228.22,2,0,1,Male
53477,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,171.21,3,0,1,Male
53478,0,29.0,Loyal (25m+),LOW RISK,3.0,2.0,234.76,4,0,1,Male
53479,0,2.0,New (0-3m),STANDARD RISK,8.0,2.0,161.6,3,0,1,Female
53480,1,8.0,Established (7-12m),STANDARD RISK,3.0,4.0,229.82,5,0,2,Male
53481,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,196.19,2,0,1,Male
53482,1,1.0,New (0-3m),STANDARD RISK,3.0,5.0,220.82,5,1,3,Male
53483,1,1.0,New (0-3m),STANDARD RISK,9.0,4.0,170.08,3,0,1,Female
53484,0,2.0,New (0-3m),STANDARD RISK,3.0,3.0,147.07,3,0,1,Male
53485,0,8.0,Established (7-12m),STANDARD RISK,5.0,2.0,202.56,2,0,1,Male
53486,0,11.0,Established (7-12m),STANDARD RISK,1.0,2.0,191.94,2,1,3,Female
53487,1,1.0,New (0-3m),CRITICAL RISK,7.0,6.0,161.91,2,1,1,Male
53488,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,148.77,3,0,1,Male
53489,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,148.13,4,1,1,Male
53490,0,16.0,Mature (13-24m),LOW RISK,8.0,14.0,301.65,5,0,1,Male
53491,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.96,4,0,1,Male
53492,1,14.0,Mature (13-24m),STANDARD RISK,1.0,2.0,172.28,3,1,3,Male
53493,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,168.02,4,0,3,Female
53494,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,154.79,2,0,1,Male
53495,0,22.0,Mature (13-24m),STANDARD RISK,2.0,3.0,293.85,2,0,1,Male
53496,0,19.0,Mature (13-24m),STANDARD RISK,13.0,5.0,180.93,3,0,3,Female
53497,0,26.0,Loyal (25m+),LOW RISK,3.0,5.0,229.45,4,0,1,Male
53498,0,12.0,Established (7-12m),STANDARD RISK,3.0,3.0,212.4,3,1,3,Male
53499,0,3.0,New (0-3m),STANDARD RISK,8.0,2.0,150.14,2,0,1,Female
53500,0,2.0,New (0-3m),STANDARD RISK,8.0,2.0,201.55,4,0,1,Female
53501,0,20.0,Mature (13-24m),STANDARD RISK,10.0,5.0,299.65,3,0,3,Male
53502,0,12.0,Established (7-12m),STANDARD RISK,1.0,2.0,198.51,4,0,3,Male
53503,0,17.0,Mature (13-24m),LOW RISK,2.0,2.0,233.2,5,0,1,Female
53504,1,3.0,New (0-3m),STANDARD RISK,6.0,2.0,246.69,2,0,1,Male
53505,0,14.0,Mature (13-24m),STANDARD RISK,10.0,5.0,321.26,3,0,1,Male
53506,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,145.7,4,1,1,Female
53507,0,13.0,Mature (13-24m),LOW RISK,4.0,2.0,192.82,4,0,1,Male
53508,0,10.0,Established (7-12m),STANDARD RISK,10.0,2.0,202.79,2,0,1,Male
53509,0,5.0,Growing (4-6m),MEDIUM RISK,3.0,3.0,152.91,2,0,3,Male
53510,0,2.0,New (0-3m),STANDARD RISK,5.0,2.0,157.01,4,0,1,Male
53511,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,174.68,2,0,3,Male
53512,0,23.0,Mature (13-24m),LOW RISK,4.0,2.0,256.2,4,0,3,Male
53513,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,165.33,3,0,1,Male
53514,0,3.0,New (0-3m),STANDARD RISK,2.0,2.0,157.91,4,0,1,Female
53515,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,167.72,2,0,1,Male
53516,0,3.0,New (0-3m),CRITICAL RISK,3.0,2.0,175.56,2,1,1,Male
53517,0,12.0,Established (7-12m),STANDARD RISK,1.0,6.0,153.44,3,0,2,Male
53518,0,5.0,Growing (4-6m),STANDARD RISK,3.0,2.0,152.03,3,1,1,Male
53519,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,144.04,3,0,1,Male
53520,1,1.0,New (0-3m),STANDARD RISK,4.0,2.0,207.24,5,1,3,Female
53521,0,15.0,Mature (13-24m),STANDARD RISK,1.0,2.0,172.66,2,1,1,Male
53522,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.1,3,0,1,Male
53523,0,11.0,Established (7-12m),STANDARD RISK,4.0,2.0,182.31,2,0,1,Female
53524,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,150.39,3,0,1,Male
53525,0,8.0,Established (7-12m),STANDARD RISK,4.0,2.0,182.14,3,0,3,Female
53526,0,9.0,Established (7-12m),STANDARD RISK,5.0,2.0,168.23,3,0,2,Male
53527,1,1.0,New (0-3m),STANDARD RISK,11.0,4.0,198.36,5,0,3,Female
53528,0,14.0,Mature (13-24m),STANDARD RISK,14.0,2.0,259.99,3,0,1,Female
53529,1,6.0,Growing (4-6m),STANDARD RISK,15.0,14.0,262.58,5,1,3,Male
53530,0,16.0,Mature (13-24m),LOW RISK,6.0,2.0,176.55,5,0,3,Male
53531,0,9.0,Established (7-12m),STANDARD RISK,8.0,2.0,147.58,3,0,1,Male
53532,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,160.97,4,0,1,Male
53533,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,150.15,2,1,1,Female
53534,0,1.0,New (0-3m),STANDARD RISK,8.0,2.0,169.2,2,0,1,Male
53535,0,4.0,Growing (4-6m),STANDARD RISK,5.0,2.0,190.78,3,0,3,Male
53536,0,14.0,Mature (13-24m),STANDARD RISK,1.0,2.0,169.22,2,1,1,Female
53537,0,9.0,Established (7-12m),STANDARD RISK,3.0,7.0,227.74,4,0,1,Male
53538,0,8.0,Established (7-12m),STANDARD RISK,10.0,5.0,178.43,5,0,1,Male
53539,0,9.0,Established (7-12m),STANDARD RISK,3.0,3.0,148.76,2,0,1,Male
53540,1,7.0,Established (7-12m),STANDARD RISK,4.0,2.0,178.46,3,0,3,Female
53541,0,6.0,Growing (4-6m),STANDARD RISK,1.0,2.0,153.27,5,0,3,Female
53542,0,30.0,Loyal (25m+),LOW RISK,3.0,5.0,324.43,5,0,1,Female
53543,0,3.0,New (0-3m),STANDARD RISK,9.0,2.0,156.31,2,0,1,Female
53544,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.52,5,0,1,Male
53545,0,19.0,Mature (13-24m),STANDARD RISK,3.0,2.0,169.77,3,1,1,Female
53546,0,11.0,Established (7-12m),STANDARD RISK,12.0,4.0,189.74,2,0,1,Female
53547,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,155.33,3,0,1,Male
53548,1,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,154.36,3,1,1,Male
53549,0,27.0,Loyal (25m+),STANDARD RISK,8.0,5.0,311.06,3,0,1,Female
53550,0,3.0,New (0-3m),CRITICAL RISK,4.0,2.0,146.68,2,1,1,Female
53551,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,153.53,2,1,1,Male
53552,0,20.0,Mature (13-24m),LOW RISK,10.0,16.0,295.48,5,0,3,Female
53553,0,18.0,Mature (13-24m),STANDARD RISK,1.0,2.0,147.9,3,0,1,Male
53554,0,7.0,Established (7-12m),STANDARD RISK,5.0,2.0,161.0,3,0,2,Male
53555,1,5.0,Growing (4-6m),STANDARD RISK,1.0,2.0,146.07,5,0,1,Male
53556,0,4.0,Growing (4-6m),STANDARD RISK,4.0,2.0,166.15,5,0,3,Male
53557,0,14.0,Mature (13-24m),LOW RISK,1.0,2.0,168.27,4,0,3,Male
53558,0,24.0,Mature (13-24m),LOW RISK,3.0,3.0,303.56,5,0,1,Female
53559,0,2.0,New (0-3m),STANDARD RISK,4.0,4.0,156.96,5,0,1,Male
53560,0,20.0,Mature (13-24m),LOW RISK,4.0,2.0,315.81,4,0,1,Male
53561,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,214.66,5,1,3,Male
53562,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,147.1,4,0,1,Female
53563,0,7.0,Established (7-12m),STANDARD RISK,2.0,2.0,170.39,3,0,3,Female
53564,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,152.41,3,0,1,Male
53565,0,4.0,Growing (4-6m),STANDARD RISK,10.0,9.0,159.91,3,0,1,Male
53566,0,18.0,Mature (13-24m),STANDARD RISK,18.0,2.0,170.41,2,0,1,Male
53567,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.78,2,0,3,Male
53568,0,20.0,Mature (13-24m),STANDARD RISK,5.0,2.0,198.79,2,0,1,Male
53569,0,16.0,Mature (13-24m),LOW RISK,4.0,2.0,187.72,5,0,2,Male
53570,0,31.0,Loyal (25m+),STANDARD RISK,10.0,2.0,177.2,2,1,3,Male
53571,0,6.0,Growing (4-6m),STANDARD RISK,3.0,3.0,152.43,4,0,1,Female
53572,0,6.0,Growing (4-6m),STANDARD RISK,8.0,2.0,174.98,3,1,1,Female
53573,0,10.0,Established (7-12m),STANDARD RISK,3.0,8.0,227.52,5,1,1,Female
53574,0,7.0,Established (7-12m),STANDARD RISK,11.0,5.0,152.81,2,0,1,Male
53575,0,14.0,Mature (13-24m),LOW RISK,4.0,2.0,193.52,4,0,3,Female
53576,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,174.5,2,0,3,Male
53577,0,4.0,Growing (4-6m),STANDARD RISK,8.0,6.0,160.79,4,1,1,Male
53578,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,256.91,5,1,1,Female
53579,0,9.0,Established (7-12m),STANDARD RISK,3.0,5.0,228.77,2,1,3,Female
53580,0,1.0,New (0-3m),STANDARD RISK,9.0,7.0,147.35,5,1,1,Male
53581,0,28.0,Loyal (25m+),STANDARD RISK,3.0,2.0,230.02,3,0,1,Female
53582,0,18.0,Mature (13-24m),STANDARD RISK,8.0,8.0,145.11,2,0,1,Female
53583,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,143.59,4,1,1,Female
53584,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,162.6,2,0,1,Female
53585,0,28.0,Loyal (25m+),STANDARD RISK,10.0,2.0,302.79,2,0,1,Male
53586,0,5.0,Growing (4-6m),STANDARD RISK,2.0,2.0,193.33,5,1,1,Male
53587,0,5.0,Growing (4-6m),STANDARD RISK,9.0,2.0,193.12,5,0,1,Female
53588,0,31.0,Loyal (25m+),STANDARD RISK,6.0,2.0,176.71,2,0,3,Female
53589,0,17.0,Mature (13-24m),STANDARD RISK,8.0,2.0,322.4,2,0,1,Male
53590,0,23.0,Mature (13-24m),STANDARD RISK,1.0,2.0,312.11,3,0,1,Male
53591,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,161.92,4,0,1,Male
53592,0,22.0,Mature (13-24m),LOW RISK,1.0,2.0,150.59,4,0,1,Male
53593,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,150.17,3,0,1,Male
53594,0,3.0,New (0-3m),CRITICAL RISK,1.0,2.0,191.23,2,1,1,Male
53595,0,22.0,Mature (13-24m),STANDARD RISK,1.0,2.0,307.65,2,0,1,Male
53596,0,3.0,New (0-3m),STANDARD RISK,8.0,2.0,286.24,2,0,1,Female
53597,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,150.85,3,0,1,Female
53598,0,18.0,Mature (13-24m),LOW RISK,11.0,4.0,307.13,4,0,3,Male
53599,0,7.0,Established (7-12m),STANDARD RISK,9.0,2.0,208.8,3,1,3,Male
53600,0,1.0,New (0-3m),CRITICAL RISK,2.0,2.0,154.94,2,1,1,Female
53601,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,137.23,3,0,1,Male
53602,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,136.18,2,1,3,Male
53603,0,1.0,New (0-3m),CRITICAL RISK,3.0,3.0,153.75,2,1,1,Male
53604,1,9.0,Established (7-12m),STANDARD RISK,12.0,2.0,313.24,4,1,3,Female
53605,0,29.0,Loyal (25m+),STANDARD RISK,1.0,16.0,260.77,4,1,1,Male
53606,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.25,3,0,1,Female
53607,0,20.0,Mature (13-24m),LOW RISK,9.0,2.0,312.89,4,0,3,Female
53608,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,170.38,5,1,3,Female
53609,0,25.0,Loyal (25m+),STANDARD RISK,11.0,12.0,323.47,4,1,3,Male
53610,0,31.0,Loyal (25m+),STANDARD RISK,3.0,6.0,230.12,2,0,1,Male
53611,0,8.0,Established (7-12m),STANDARD RISK,11.0,6.0,169.44,4,0,1,Female
53612,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,146.54,3,1,1,Male
53613,0,18.0,Mature (13-24m),LOW RISK,14.0,15.0,316.9,5,0,1,Male
53614,0,8.0,Established (7-12m),STANDARD RISK,9.0,2.0,169.9,4,0,2,Male
53615,0,9.0,Established (7-12m),STANDARD RISK,3.0,3.0,160.06,3,1,1,Male
53616,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,148.72,4,1,1,Female
53617,0,17.0,Mature (13-24m),STANDARD RISK,3.0,16.0,227.31,2,0,3,Female
53618,0,10.0,Established (7-12m),STANDARD RISK,13.0,6.0,179.1,4,1,1,Female
53619,1,8.0,Established (7-12m),STANDARD RISK,6.0,2.0,204.78,2,0,1,Female
53620,0,2.0,New (0-3m),CRITICAL RISK,3.0,3.0,163.67,2,1,1,Male
53621,0,25.0,Loyal (25m+),STANDARD RISK,8.0,8.0,153.38,3,0,1,Female
53622,0,4.0,Growing (4-6m),STANDARD RISK,8.0,2.0,171.95,3,1,1,Female
53623,1,1.0,New (0-3m),STANDARD RISK,8.0,8.0,158.39,3,1,1,Female
53624,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,145.8,5,0,1,Male
53625,0,1.0,New (0-3m),STANDARD RISK,2.0,3.0,145.96,4,0,1,Female
53626,0,6.0,Growing (4-6m),MEDIUM RISK,9.0,2.0,187.09,2,0,3,Male
53627,0,19.0,Mature (13-24m),LOW RISK,1.0,2.0,305.61,4,0,1,Female
53628,0,13.0,Mature (13-24m),STANDARD RISK,3.0,16.0,296.23,4,1,1,Female
53629,0,31.0,Loyal (25m+),STANDARD RISK,3.0,3.0,148.72,3,0,1,Male
53630,1,1.0,New (0-3m),STANDARD RISK,2.0,2.0,173.83,3,0,1,Male
53631,1,3.0,New (0-3m),STANDARD RISK,4.0,2.0,164.04,5,0,1,Male
53632,0,4.0,Growing (4-6m),MEDIUM RISK,8.0,7.0,171.27,2,0,1,Female
53633,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,195.94,3,0,1,Female
53634,0,20.0,Mature (13-24m),LOW RISK,8.0,6.0,159.23,5,0,2,Female
53635,0,2.0,New (0-3m),STANDARD RISK,6.0,8.0,191.74,2,0,1,Female
53636,0,24.0,Mature (13-24m),STANDARD RISK,3.0,2.0,293.8,5,1,1,Female
53637,1,4.0,Growing (4-6m),STANDARD RISK,3.0,2.0,215.94,4,1,3,Male
53638,1,16.0,Mature (13-24m),STANDARD RISK,3.0,8.0,209.46,4,1,3,Male
53639,0,4.0,Growing (4-6m),STANDARD RISK,9.0,2.0,244.16000000000005,5,1,1,Female
53640,0,13.0,Mature (13-24m),STANDARD RISK,8.0,2.0,170.34,3,0,1,Male
53641,0,5.0,Growing (4-6m),STANDARD RISK,3.0,10.0,223.52,3,1,3,Female
53642,0,15.0,Mature (13-24m),LOW RISK,10.0,12.0,186.51,4,0,3,Male
53643,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,148.02,4,1,3,Female
53644,1,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,148.62,5,0,1,Male
53645,0,16.0,Mature (13-24m),STANDARD RISK,11.0,3.0,303.61,3,1,1,Male
53646,0,29.0,Loyal (25m+),STANDARD RISK,12.0,10.0,316.87,3,0,1,Female
53647,0,30.0,Loyal (25m+),LOW RISK,8.0,8.0,322.17,4,0,2,Male
53648,0,14.0,Mature (13-24m),STANDARD RISK,1.0,2.0,160.44,3,0,1,Male
53649,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,210.0,2,0,1,Male
53650,0,14.0,Mature (13-24m),STANDARD RISK,9.0,9.0,171.61,2,0,1,Male
53651,0,15.0,Mature (13-24m),LOW RISK,8.0,2.0,166.03,5,0,3,Female
53652,0,9.0,Established (7-12m),STANDARD RISK,2.0,2.0,167.49,3,1,1,Male
53653,0,25.0,Loyal (25m+),STANDARD RISK,11.0,2.0,265.26,4,1,2,Male
53654,0,12.0,Established (7-12m),STANDARD RISK,8.0,2.0,193.93,5,0,3,Female
53655,0,8.0,Established (7-12m),STANDARD RISK,7.0,10.0,186.25,5,0,3,Female
53656,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,161.69,2,0,1,Male
53657,1,21.0,Mature (13-24m),STANDARD RISK,3.0,6.0,225.08,5,1,1,Female
53658,0,14.0,Mature (13-24m),LOW RISK,4.0,2.0,148.87,4,0,1,Male
53659,0,10.0,Established (7-12m),STANDARD RISK,14.0,7.0,171.39,5,0,3,Female
53660,0,22.0,Mature (13-24m),STANDARD RISK,9.0,2.0,203.98,2,0,1,Male
53661,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.34,2,0,3,Female
53662,0,25.0,Loyal (25m+),LOW RISK,4.0,2.0,256.42,4,0,1,Female
53663,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,141.11,2,0,1,Female
53664,0,9.0,Established (7-12m),STANDARD RISK,1.0,2.0,178.63,2,0,1,Female
53665,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,175.71,2,0,3,Male
53666,1,19.0,Mature (13-24m),STANDARD RISK,9.0,4.0,261.95,3,1,3,Male
53667,0,30.0,Loyal (25m+),STANDARD RISK,10.0,2.0,259.02,4,1,1,Male
53668,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,145.29,3,0,1,Female
53669,0,14.0,Mature (13-24m),STANDARD RISK,9.0,12.0,188.77,3,0,1,Female
53670,0,8.0,Established (7-12m),STANDARD RISK,8.0,8.0,179.29,3,0,1,Male
53671,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,152.85,2,0,3,Female
53672,1,1.0,New (0-3m),STANDARD RISK,3.0,4.0,171.14,3,1,3,Female
53673,0,12.0,Established (7-12m),STANDARD RISK,4.0,2.0,151.1,3,0,1,Male
53674,0,8.0,Established (7-12m),STANDARD RISK,12.0,5.0,191.87,2,0,1,Female
53675,0,2.0,New (0-3m),STANDARD RISK,5.0,2.0,172.24,5,0,3,Male
53676,1,1.0,New (0-3m),STANDARD RISK,8.0,7.0,186.79,3,1,1,Male
53677,0,13.0,Mature (13-24m),STANDARD RISK,5.0,2.0,186.2,2,1,3,Male
53678,0,25.0,Loyal (25m+),LOW RISK,3.0,4.0,230.96,4,0,3,Male
53679,0,15.0,Mature (13-24m),STANDARD RISK,4.0,4.0,179.67,2,1,1,Female
53680,0,11.0,Established (7-12m),STANDARD RISK,4.0,2.0,154.96,3,1,1,Male
53681,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,224.98,2,0,3,Male
53682,0,6.0,Growing (4-6m),STANDARD RISK,3.0,2.0,165.78,4,1,3,Male
53683,0,13.0,Mature (13-24m),STANDARD RISK,6.0,2.0,234.2,3,0,1,Male
53684,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,187.32,3,0,3,Male
53685,0,26.0,Loyal (25m+),STANDARD RISK,3.0,2.0,257.47,3,1,1,Female
53686,0,17.0,Mature (13-24m),STANDARD RISK,9.0,2.0,165.81,3,1,1,Female
53687,0,1.0,New (0-3m),CRITICAL RISK,5.0,5.0,182.69,2,1,3,Female
53688,1,1.0,New (0-3m),STANDARD RISK,8.0,8.0,148.94,3,1,1,Female
53689,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,164.04,2,0,1,Male
53690,0,16.0,Mature (13-24m),LOW RISK,10.0,2.0,292.99,5,0,2,Female
53691,0,26.0,Loyal (25m+),LOW RISK,5.0,2.0,154.5,5,0,1,Female
53692,0,11.0,Established (7-12m),STANDARD RISK,3.0,2.0,161.29,3,0,1,Female
53693,0,9.0,Established (7-12m),STANDARD RISK,3.0,3.0,218.62,2,0,1,Male
53694,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,157.29,2,0,1,Male
53695,0,1.0,New (0-3m),STANDARD RISK,8.0,2.0,160.78,5,0,1,Male
53696,0,3.0,New (0-3m),STANDARD RISK,10.0,2.0,204.88,5,0,2,Male
53697,1,1.0,New (0-3m),STANDARD RISK,4.0,2.0,167.84,5,0,1,Male
53698,1,1.0,New (0-3m),CRITICAL RISK,8.0,8.0,200.53,2,1,1,Female
53699,0,28.0,Loyal (25m+),STANDARD RISK,8.0,13.0,298.28,2,0,1,Female
53700,0,31.0,Loyal (25m+),STANDARD RISK,6.0,2.0,322.01,5,1,1,Female
53701,0,29.0,Loyal (25m+),STANDARD RISK,1.0,2.0,272.32,2,0,1,Male
53702,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,217.78,4,1,3,Female
53703,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,138.59,3,0,3,Female
53704,0,4.0,Growing (4-6m),STANDARD RISK,3.0,2.0,172.79,5,0,3,Female
53705,0,5.0,Growing (4-6m),STANDARD RISK,1.0,2.0,289.22,4,0,1,Female
53706,0,8.0,Established (7-12m),STANDARD RISK,4.0,2.0,154.96,5,0,1,Male
53707,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,137.61,4,0,1,Female
53708,0,1.0,New (0-3m),STANDARD RISK,5.0,2.0,145.99,5,0,1,Male
53709,0,10.0,Established (7-12m),STANDARD RISK,9.0,2.0,183.1,2,0,1,Male
53710,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,181.47,5,0,3,Female
53711,0,21.0,Mature (13-24m),STANDARD RISK,3.0,2.0,159.2,2,0,1,Male
53712,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,169.0,5,0,3,Male
53713,0,11.0,Established (7-12m),STANDARD RISK,4.0,2.0,160.0,3,0,1,Male
53714,0,30.0,Loyal (25m+),LOW RISK,1.0,2.0,145.66,5,0,1,Female
53715,0,21.0,Mature (13-24m),STANDARD RISK,7.0,6.0,296.69,3,0,1,Female
53716,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,166.62,3,1,3,Female
53717,0,6.0,Growing (4-6m),MEDIUM RISK,3.0,2.0,217.04,2,0,3,Male
53718,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,157.94,4,0,1,Female
53719,0,15.0,Mature (13-24m),STANDARD RISK,4.0,2.0,146.27,3,1,1,Male
53720,0,14.0,Mature (13-24m),STANDARD RISK,8.0,2.0,164.75,3,0,1,Male
53721,0,5.0,Growing (4-6m),MEDIUM RISK,10.0,2.0,232.93,2,0,3,Male
53722,1,10.0,Established (7-12m),STANDARD RISK,3.0,5.0,225.96,1,0,3,Male
